Store,Coords,City,State
17865,"[-118.33039381817524, 34.233418553747796]",Los Angeles,California
2390817,"[-118.44087147996058, 34.11839527745131]",Los Angeles,California
32662,"[-118.05992809860493, 34.05185724110671]",Los Angeles,California
36568,"[-118.2242614495696, 33.89974935530611]",Los Angeles,California
1207165,"[-118.06072068331102, 34.3407999762401]",Los Angeles,California
4009813,"[-118.11728740691163, 33.88428570590236]",Los Angeles,California
829565,"[-118.2926172241364, 33.91592252007414]",Los Angeles,California
26901,"[-118.28716513314494, 34.01350087401164]",Los Angeles,California
21069,"[-118.32480946513898, 34.09616501965689]",Los Angeles,California
1534547,"[-118.29405716427193, 34.251510506337006]",Los Angeles,California
1210851,"[-118.16800236638252, 33.919308356150374]",Los Angeles,California
18534,"[-118.25327294479916, 34.26830134827073]",Los Angeles,California
22747,"[-118.35882694340766, 33.882318171523146]",Los Angeles,California
2384654,"[-118.32111224891717, 33.93966013043884]",Los Angeles,California
9733388,"[-118.2208121872118, 33.95745109585516]",Los Angeles,California
1064532,"[-118.11402382630077, 33.96834516820582]",Los Angeles,California
19200,"[-118.05255344149674, 33.985974076842496]",Los Angeles,California
1913284,"[-118.1477932009563, 34.14345324173864]",Los Angeles,California
58417,"[-118.19408809828259, 33.91072681385633]",Los Angeles,California
2394116,"[-118.16350139817457, 33.990377952472215]",Los Angeles,California
8004441,"[-118.20208831116015, 34.03036032784338]",Los Angeles,California
384843,"[-118.37595943198845, 33.976257740791326]",Los Angeles,California
2151508,"[-118.23369929982474, 34.19726027758909]",Los Angeles,California
150498,"[-118.11780305224212, 34.2016335564753]",Los Angeles,California
27729,"[-118.04499766296509, 34.1050401530119]",Los Angeles,California
4414498,"[-118.13453730795594, 34.22018791604677]",Los Angeles,California
73924,"[-118.386247131592, 34.061088718020734]",Los Angeles,California
61819,"[-118.40127564170096, 34.07104430679689]",Los Angeles,California
1542494,"[-118.34426688899272, 33.97903857141312]",Los Angeles,California
15870,"[-118.3795815679778, 34.19084403022712]",Los Angeles,California
4216186,"[-118.16140638397549, 34.03955628698752]",Los Angeles,California
936672,"[-118.24860205728746, 34.063069692569975]",Los Angeles,California
10033178,"[-118.10488507750846, 34.054086237394856]",Los Angeles,California
27549,"[-118.36234831276846, 34.12366038717347]",Los Angeles,California
1250169,"[-118.35517493241615, 33.97490032148666]",Los Angeles,California
4499299,"[-118.2406491733072, 33.93794178496491]",Los Angeles,California
1536731,"[-118.25445700795115, 34.442204433569366]",Los Angeles,California
4446316,"[-118.44648571964696, 34.03635516222259]",Los Angeles,California
7748,"[-118.4431555120786, 34.10224526979611]",Los Angeles,California
134764,"[-118.0856344721762, 34.075791945628396]",Los Angeles,California
1685244,"[-118.28106287536383, 34.16658116250662]",Los Angeles,California
816095,"[-118.17940128828589, 33.957830539511605]",Los Angeles,California
1599368,"[-118.20127149475618, 34.16897338418006]",Los Angeles,California
81034,"[-118.1038416570536, 33.927557245111416]",Los Angeles,California
1066033,"[-118.36459390829977, 34.021754955670076]",Los Angeles,California
903838,"[-118.23316139568473, 33.999519864058044]",Los Angeles,California
2140885,"[-118.18177044647348, 33.970794979654606]",Los Angeles,California
1082300,"[-118.36873249935907, 34.31704127612433]",Los Angeles,California
1232548,"[-118.26509333938395, 34.318278595954695]",Los Angeles,California
37986,"[-118.26760417636815, 34.07148447365598]",Los Angeles,California
26896,"[-118.34502789020533, 34.11653303675698]",Los Angeles,California
41736,"[-118.35692481112677, 34.17299443602283]",Los Angeles,California
9656621,"[-118.16087764077616, 34.06990515282902]",Los Angeles,California
40028,"[-118.03617606645112, 34.23758987986428]",Los Angeles,California
4078020,"[-118.30266405363528, 34.18742148013999]",Los Angeles,California
56552,"[-118.16975233116307, 34.313248038553795]",Los Angeles,California
56521,"[-118.07183441867876, 34.175633242036966]",Los Angeles,California
1948360,"[-118.41269580957344, 34.04545481620698]",Los Angeles,California
21065,"[-118.22753806822419, 34.159355687697484]",Los Angeles,California
824969,"[-118.22707834324899, 33.97358345943366]",Los Angeles,California
829118,"[-118.22680568535802, 34.36474231375266]",Los Angeles,California
1477083,"[-118.11614639731424, 33.925322194478994]",Los Angeles,California
27785,"[-118.23840889559607, 34.05234799859546]",Los Angeles,California
129271,"[-118.47387154518371, 34.170949800214274]",Los Angeles,California
43076,"[-118.20256290543217, 33.99006784778983]",Los Angeles,California
1206384,"[-118.38741536668424, 33.98462517307989]",Los Angeles,California
69647,"[-118.21697568155774, 34.27041835882131]",Los Angeles,California
1064418,"[-118.05373165070633, 34.162594282644065]",Los Angeles,California
1031378,"[-118.12036271265491, 34.09180612044371]",Los Angeles,California
3203381,"[-118.15381358351672, 33.88056334869265]",Los Angeles,California
1685266,"[-118.2677363166841, 33.97222887599247]",Los Angeles,California
1895547,"[-118.2316571732042, 33.83063222185146]",Los Angeles,California
25868,"[-118.531729718783, 34.02171717999288]",Los Angeles,California
1615038,"[-118.4393264377346, 33.9590204700459]",Los Angeles,California
1221149,"[-118.29282364787764, 34.0308160625021]",Los Angeles,California
2494696,"[-118.48825483275947, 34.15669361124568]",Los Angeles,California
19269,"[-118.398980473202, 33.92369165304319]",Los Angeles,California
21007,"[-118.22418090153708, 34.27435691453043]",Los Angeles,California
16429,"[-118.35852863575138, 34.06372568708281]",Los Angeles,California
33612,"[-118.30070417414358, 34.23751442089495]",Los Angeles,California
20999,"[-118.20905499586287, 33.90767902707862]",Los Angeles,California
1655810,"[-118.109532028747, 33.94220947103068]",Los Angeles,California
641044,"[-118.06056147774652, 33.830376185030445]",Los Angeles,California
15873,"[-118.38920663533466, 33.89656599019796]",Los Angeles,California
2387273,"[-118.3400966044626, 34.056660776088734]",Los Angeles,California
2084204,"[-118.18438142098357, 33.79896714083129]",Los Angeles,California
1491016,"[-118.10649307071782, 34.08276177060804]",Los Angeles,California
1392143,"[-118.05075311760098, 34.1302124804157]",Los Angeles,California
147495,"[-118.27702844391025, 34.11861706561736]",Los Angeles,California
2502468,"[-118.00561051387939, 34.1211585106074]",Los Angeles,California
1064522,"[-118.4877855000108, 34.08512019350148]",Los Angeles,California
32535,"[-118.22335035056854, 33.99631979214553]",Los Angeles,California
1383948,"[-118.33950413334564, 34.04510859686676]",Los Angeles,California
944985,"[-118.23992237427656, 34.26694219385641]",Los Angeles,California
16464,"[-118.16208783843828, 34.104561666841015]",Los Angeles,California
2389244,"[-118.25699632322309, 33.80265059166593]",Los Angeles,California
76310,"[-117.99185324569201, 33.8933966290215]",Los Angeles,California
1215895,"[-118.13369930484419, 34.37310898094565]",Los Angeles,California
1609866,"[-118.2055446094784, 34.039291192737295]",Los Angeles,California
640285,"[-118.14863010548616, 33.95102197605096]",Los Angeles,California
76209,"[-118.19231137620574, 34.13343052750583]",Los Angeles,California
156719,"[-118.13726566540045, 34.215795038842224]",Los Angeles,California
22742,"[-118.4047435476981, 33.885428722033524]",Los Angeles,California
1944537,"[-118.21726988657272, 33.942947491055264]",Los Angeles,California
905559,"[-118.21216566140677, 34.46355635795533]",Los Angeles,California
158273,"[-118.46891445574083, 34.0988093787474]",Los Angeles,California
67690,"[-118.17421598458913, 34.063938091589975]",Los Angeles,California
3410678,"[-118.22554183898005, 34.248197934980844]",Los Angeles,California
4317101,"[-118.17244587066885, 34.001209396706216]",Los Angeles,California
1070559,"[-118.28484053356914, 34.159324629395044]",Los Angeles,California
17076,"[-118.25522927336941, 33.8322983298961]",Los Angeles,California
1558040,"[-118.33382958229416, 34.123442152971116]",Los Angeles,California
73525,"[-118.2135390344948, 33.795775507028736]",Los Angeles,California
149720,"[-118.22360575388251, 34.26359659543596]",Los Angeles,California
8060083,"[-118.10506606597058, 34.164713988040646]",Los Angeles,California
1210853,"[-118.2335454779414, 34.02350819008843]",Los Angeles,California
1037017,"[-118.11564665765061, 33.95355089402561]",Los Angeles,California
19295,"[-118.31473860229517, 33.809876175008114]",Los Angeles,California
92889,"[-118.26718158333378, 33.97945355055546]",Los Angeles,California
57624,"[-118.21840915729544, 34.10879213238188]",Los Angeles,California
1118111,"[-118.12759031456328, 34.2055874310499]",Los Angeles,California
26988,"[-118.29501725675024, 34.07988999384379]",Los Angeles,California
2501093,"[-118.22801575668733, 33.960263943913105]",Los Angeles,California
24301,"[-118.3639746957464, 34.03840096702347]",Los Angeles,California
940867,"[-118.05114365994544, 34.27282589651424]",Los Angeles,California
69680,"[-118.41832689022894, 34.19212330294656]",Los Angeles,California
4361627,"[-118.1834977805087, 33.909005313386245]",Los Angeles,California
1685274,"[-118.16173996519967, 34.02200888606009]",Los Angeles,California
21189,"[-118.20927691304806, 34.08426166607664]",Los Angeles,California
2494018,"[-118.4575414674115, 34.29566625009786]",Los Angeles,California
20879,"[-118.25548171741708, 34.06818127177163]",Los Angeles,California
1291186,"[-118.17890253290204, 34.07072452993852]",Los Angeles,California
329902,"[-118.55523296916658, 34.2464200911347]",Los Angeles,California
20963,"[-118.13511428403054, 33.982773431072154]",Los Angeles,California
2149618,"[-118.37953162986179, 34.20429990691453]",Los Angeles,California
4465112,"[-118.03499286544334, 34.02233612676034]",Los Angeles,California
1360846,"[-118.0979995661111, 33.78396323626829]",Los Angeles,California
19263,"[-118.46140245116274, 34.203825683984604]",Los Angeles,California
71089,"[-118.34135390107065, 33.96639114689681]",Los Angeles,California
1064519,"[-117.94601622621099, 34.09964469529498]",Los Angeles,California
19486,"[-118.31548804149877, 34.078555738968525]",Los Angeles,California
45285,"[-118.08487825198614, 33.92504794316582]",Los Angeles,California
1215306,"[-118.25541641425346, 34.13011450396145]",Los Angeles,California
26936,"[-118.23682332255055, 34.03755905870765]",Los Angeles,California
812389,"[-118.42128933336191, 34.22487191577898]",Los Angeles,California
4347676,"[-118.49954519275525, 34.09573734334794]",Los Angeles,California
189754,"[-118.40053065066478, 34.01648833520023]",Los Angeles,California
22293,"[-118.44894219729754, 34.16371433746749]",Los Angeles,California
1118103,"[-118.2185584799328, 33.97335749045119]",Los Angeles,California
405966,"[-118.2347232646827, 33.98564341074275]",Los Angeles,California
654966,"[-118.29405647520005, 34.10444199926432]",Los Angeles,California
7875980,"[-118.15407062954141, 33.923575997114064]",Los Angeles,California
37973,"[-118.15378443893522, 34.285611683635004]",Los Angeles,California
23915,"[-118.28295106219473, 33.98439595509811]",Los Angeles,California
1887411,"[-118.24170472712348, 34.14459621876882]",Los Angeles,California
21461,"[-118.1828339139058, 33.895915775465014]",Los Angeles,California
591026,"[-118.29671340925242, 34.18342057138534]",Los Angeles,California
30584,"[-87.65084193432747, 41.91574512745372]",Chicago,Illinois
1908779,"[-87.69313692526899, 41.87203436381601]",Chicago,Illinois
1266831,"[-87.62125319372703, 41.86164453538992]",Chicago,Illinois
26213,"[-87.68679190708154, 41.9157849439308]",Chicago,Illinois
22550,"[-87.66448129289368, 41.9068666650387]",Chicago,Illinois
29955,"[-87.61130385886979, 41.76180086530417]",Chicago,Illinois
2393034,"[-87.63104902926439, 41.82674626789761]",Chicago,Illinois
34402,"[-87.61983333102705, 41.85410022712215]",Chicago,Illinois
22830,"[-87.71913518362292, 41.895998157804875]",Chicago,Illinois
1919783,"[-87.63863477620293, 41.91940697228257]",Chicago,Illinois
158633,"[-87.75760921114151, 41.92753352922608]",Chicago,Illinois
997793,"[-87.68231296872588, 42.01645486567608]",Chicago,Illinois
44252,"[-87.5995440946533, 41.86626027709483]",Chicago,Illinois
2327416,"[-87.6261648657188, 41.896701272466856]",Chicago,Illinois
925749,"[-87.65235108642077, 41.829899751107874]",Chicago,Illinois
8337551,"[-87.64017590511929, 41.815862734583526]",Chicago,Illinois
694197,"[-87.74448394200452, 41.912674489119624]",Chicago,Illinois
57044,"[-87.5912218398517, 41.86608006133025]",Chicago,Illinois
2262011,"[-87.62447304042222, 41.908291684168425]",Chicago,Illinois
6163147,"[-87.59679477906215, 41.728483840549096]",Chicago,Illinois
1239621,"[-87.69784662547049, 41.97313473277936]",Chicago,Illinois
1000006,"[-87.80613627574468, 41.896136292353575]",Chicago,Illinois
45261,"[-87.69515254877952, 41.89787436009618]",Chicago,Illinois
1887410,"[-87.65384732413055, 41.92600408652576]",Chicago,Illinois
20580,"[-87.64803197364319, 41.81157386905964]",Chicago,Illinois
54372,"[-87.59137240385868, 41.761226944581196]",Chicago,Illinois
1942634,"[-87.63589188378826, 41.784401985282685]",Chicago,Illinois
9549533,"[-87.64404893377214, 41.86677482245342]",Chicago,Illinois
1685150,"[-87.60467678746657, 41.77327937283433]",Chicago,Illinois
123514,"[-87.62301781436476, 41.89022826949515]",Chicago,Illinois
2081333,"[-87.85886110669395, 41.906703299360586]",Chicago,Illinois
1054349,"[-87.7595257673431, 41.68068669657149]",Chicago,Illinois
189779,"[-87.63467451910864, 41.70344335887993]",Chicago,Illinois
1744995,"[-87.70538393744543, 41.83984315475434]",Chicago,Illinois
20314,"[-87.77852034845995, 41.861960598323385]",Chicago,Illinois
48745,"[-87.722058398399, 41.81180207107748]",Chicago,Illinois
58890,"[-87.72908286938869, 41.94131476165628]",Chicago,Illinois
964299,"[-87.6081015523833, 41.71708844868411]",Chicago,Illinois
2268834,"[-87.60016312222157, 41.66146001665077]",Chicago,Illinois
26927,"[-87.71870556615607, 41.905029035659055]",Chicago,Illinois
1514319,"[-87.66274384084088, 41.955207157446786]",Chicago,Illinois
8337719,"[-87.66293965037282, 41.921760304495635]",Chicago,Illinois
